"","admission.department","discharge.department","flow"
"2117","Neurosurgery","Neurosurgery",2
"2118","Neurosurgery","Neurosurgery",2
"2119","Neurosurgery","Neurosurgery",2
"2120","Neurosurgery","Neurosurgery",5
"2121","Neurosurgery","Neurosurgery",5
"2122","Neurosurgery","Neurosurgery",2
"2123","Neurosurgery","Neurosurgery",7
"2124","Neurosurgery","Neurosurgery",4
"2125","Neurosurgery","Neurosurgery",7
"2126","Neurosurgery","Neurosurgery",4
"2127","Neurosurgery","Neurosurgery",9
"2128","Neurosurgery","Neurosurgery",8
"2129","Neurosurgery","Neurosurgery",10
"2130","Neurosurgery","Neurosurgery",11
"2131","Neurosurgery","Neurosurgery",8
"2132","Neurosurgery","Neurosurgery",14
"2133","Neurosurgery","Neurosurgery",6
"2134","Neurosurgery","Neurosurgery",16
"2135","Neurosurgery","Neurosurgery",10
"2136","Neurosurgery","Neurosurgery",10
"2137","Neurosurgery","Neurosurgery",13
"2138","Neurosurgery","Neurosurgery",9
"2139","Neurosurgery","Neurosurgery",9
"2140","Neurosurgery","Neurosurgery",17
"2141","Neurosurgery","Neurosurgery",19
"2142","Neurosurgery","Neurosurgery",12
"2143","Neurosurgery","Neurosurgery",12
"2144","Neurosurgery","Neurosurgery",7
"2145","Neurosurgery","Neurosurgery",10
"2146","Neurosurgery","Neurosurgery",10
"2147","Neurosurgery","Neurosurgery",5
"2148","Neurosurgery","Neurosurgery",3
"2149","Neurosurgery","Neurosurgery",8
"2150","Neurosurgery","Neurosurgery",5
"2151","Neurosurgery","Neurosurgery",8
"2152","Neurosurgery","Neurosurgery",10
"2153","Neurosurgery","Neurosurgery",7
"2154","Neurosurgery","Neurosurgery",2
"2155","Neurosurgery","Neurosurgery",1
"2156","Neurosurgery","Neurosurgery",2
"2157","Neurosurgery","Neurosurgery",2
"2158","Neurosurgery","Neurosurgery",2
"2159","Neurosurgery","Neurosurgery",1
"2160","Neurosurgery","Neurosurgery",1
"2161","Neurosurgery","Neurosurgery",1
"2162","orthopedics","Neurosurgery",1
"2163","Vascular Surgery","Neurosurgery",1
"2164","Vascular Surgery","Neurosurgery",1
"2165","Z13 Chest Oncology Department I","Neurosurgery",1
"2166","Not secreted","Not secreted",1
"2167","Nuclide Therapy Department","Nuclide Therapy Department",1
"2168","Nuclide Therapy Department","Nuclide Therapy Department",1
"2169","Nuclide Therapy Department","Nuclide Therapy Department",1
"2170","obstetrics","obstetrics",1
"2171","Cardiology","ophthalmology",1
"2172","Cardiology","ophthalmology",1
"2173","Comprehensive internal medicine","ophthalmology",1
"2174","Comprehensive internal medicine","ophthalmology",1
"2175","Comprehensive internal medicine","ophthalmology",1
"2176","Comprehensive internal medicine","ophthalmology",1
"2177","Endocrinology Department","ophthalmology",1
"2178","Endocrinology Department","ophthalmology",3
"2179","Endocrinology Department","ophthalmology",1
"2180","Hepatobiliary Surgery","ophthalmology",1
"2181","ophthalmology","ophthalmology",2
"2182","ophthalmology","ophthalmology",1
"2183","ophthalmology","ophthalmology",3
"2184","ophthalmology","ophthalmology",1
"2185","ophthalmology","ophthalmology",4
"2186","ophthalmology","ophthalmology",6
"2187","ophthalmology","ophthalmology",5
"2188","ophthalmology","ophthalmology",4
"2189","ophthalmology","ophthalmology",5
"2190","ophthalmology","ophthalmology",6
"2191","ophthalmology","ophthalmology",9
"2192","ophthalmology","ophthalmology",17
"2193","ophthalmology","ophthalmology",6
"2194","ophthalmology","ophthalmology",12
"2195","ophthalmology","ophthalmology",16
"2196","ophthalmology","ophthalmology",21
"2197","ophthalmology","ophthalmology",17
"2198","ophthalmology","ophthalmology",20
"2199","ophthalmology","ophthalmology",17
"2200","ophthalmology","ophthalmology",20
"2201","ophthalmology","ophthalmology",15
"2202","ophthalmology","ophthalmology",16
"2203","ophthalmology","ophthalmology",26
"2204","ophthalmology","ophthalmology",27
"2205","ophthalmology","ophthalmology",25
"2206","ophthalmology","ophthalmology",29
"2207","ophthalmology","ophthalmology",26
"2208","ophthalmology","ophthalmology",18
"2209","ophthalmology","ophthalmology",29
"2210","ophthalmology","ophthalmology",28
"2211","ophthalmology","ophthalmology",26
"2212","ophthalmology","ophthalmology",31
"2213","ophthalmology","ophthalmology",28
"2214","ophthalmology","ophthalmology",23
"2215","ophthalmology","ophthalmology",24
"2216","ophthalmology","ophthalmology",26
"2217","ophthalmology","ophthalmology",22
"2218","ophthalmology","ophthalmology",13
"2219","ophthalmology","ophthalmology",10
"2220","ophthalmology","ophthalmology",13
"2221","ophthalmology","ophthalmology",10
"2222","ophthalmology","ophthalmology",7
"2223","ophthalmology","ophthalmology",5
"2224","ophthalmology","ophthalmology",4
"2225","ophthalmology","ophthalmology",5
"2226","ophthalmology","ophthalmology",1
"2227","ophthalmology","ophthalmology",1
"2228","ophthalmology","ophthalmology",1
"2229","Cardiology","orthopedics",1
"2230","Cardiology","orthopedics",1
"2231","Cardiology","orthopedics",2
"2232","Cardiology","orthopedics",1
"2233","Cardiology","orthopedics",1
"2234","Cardiology","orthopedics",2
"2235","Cardiology","orthopedics",2
"2236","Cardiology","orthopedics",2
"2237","Cardiology","orthopedics",1
"2238","Cardiology","orthopedics",1
"2239","Cardiology","orthopedics",1
"2240","Comprehensive internal medicine","orthopedics",1
"2241","Comprehensive internal medicine","orthopedics",1
"2242","Department of Critical Care Medicine","orthopedics",1
"2243","Department of Infectious Diseases","orthopedics",1
"2244","Department of Traditional Chinese Medicine","orthopedics",1
"2245","Department of Traditional Chinese Medicine","orthopedics",1
"2246","Emergency Surgery","orthopedics",1
"2247","Endocrinology Department","orthopedics",1
"2248","Endocrinology Department","orthopedics",1
"2249","Neurology","orthopedics",1
"2250","orthopedics","orthopedics",1
"2251","orthopedics","orthopedics",2
"2252","orthopedics","orthopedics",1
"2253","orthopedics","orthopedics",1
"2254","orthopedics","orthopedics",1
"2255","orthopedics","orthopedics",2
"2256","orthopedics","orthopedics",1
"2257","orthopedics","orthopedics",2
"2258","orthopedics","orthopedics",2
"2259","orthopedics","orthopedics",2
"2260","orthopedics","orthopedics",2
"2261","orthopedics","orthopedics",1
"2262","orthopedics","orthopedics",9
"2263","orthopedics","orthopedics",3
"2264","orthopedics","orthopedics",7
"2265","orthopedics","orthopedics",10
"2266","orthopedics","orthopedics",7
"2267","orthopedics","orthopedics",13
"2268","orthopedics","orthopedics",10
"2269","orthopedics","orthopedics",17
"2270","orthopedics","orthopedics",14
"2271","orthopedics","orthopedics",21
"2272","orthopedics","orthopedics",20
"2273","orthopedics","orthopedics",24
"2274","orthopedics","orthopedics",13
"2275","orthopedics","orthopedics",31
"2276","orthopedics","orthopedics",22
"2277","orthopedics","orthopedics",19
"2278","orthopedics","orthopedics",25
"2279","orthopedics","orthopedics",22
"2280","orthopedics","orthopedics",28
"2281","orthopedics","orthopedics",28
"2282","orthopedics","orthopedics",35
"2283","orthopedics","orthopedics",31
"2284","orthopedics","orthopedics",21
"2285","orthopedics","orthopedics",36
"2286","orthopedics","orthopedics",28
"2287","orthopedics","orthopedics",27
"2288","orthopedics","orthopedics",22
"2289","orthopedics","orthopedics",19
"2290","orthopedics","orthopedics",21
"2291","orthopedics","orthopedics",15
"2292","orthopedics","orthopedics",11
"2293","orthopedics","orthopedics",11
"2294","orthopedics","orthopedics",14
"2295","orthopedics","orthopedics",10
"2296","orthopedics","orthopedics",7
"2297","orthopedics","orthopedics",11
"2298","orthopedics","orthopedics",7
"2299","orthopedics","orthopedics",8
"2300","orthopedics","orthopedics",4
"2301","orthopedics","orthopedics",4
"2302","orthopedics","orthopedics",4
"2303","orthopedics","orthopedics",1
"2304","orthopedics","orthopedics",1
"2305","Pain Department","orthopedics",1
"2306","Pain Department","orthopedics",1
"2307","Pain Department","orthopedics",1
"2308","Pain Department","orthopedics",1
"2309","Vascular Surgery","orthopedics",1
"2310","Cardiology","Otolaryngology",1
"2311","Cardiology","Otolaryngology",1
"2312","Comprehensive internal medicine","Otolaryngology",1
"2313","Neurology","Otolaryngology",1
"2314","Neurology","Otolaryngology",1
"2315","Otolaryngology","Otolaryngology",1
"2316","Otolaryngology","Otolaryngology",1
"2317","Otolaryngology","Otolaryngology",3
"2318","Otolaryngology","Otolaryngology",2
"2319","Otolaryngology","Otolaryngology",2
"2320","Otolaryngology","Otolaryngology",2
"2321","Otolaryngology","Otolaryngology",1
"2322","Otolaryngology","Otolaryngology",6
"2323","Otolaryngology","Otolaryngology",2
"2324","Otolaryngology","Otolaryngology",6
"2325","Otolaryngology","Otolaryngology",4
"2326","Otolaryngology","Otolaryngology",8
"2327","Otolaryngology","Otolaryngology",6
"2328","Otolaryngology","Otolaryngology",6
"2329","Otolaryngology","Otolaryngology",8
"2330","Otolaryngology","Otolaryngology",5
"2331","Otolaryngology","Otolaryngology",9
"2332","Otolaryngology","Otolaryngology",4
"2333","Otolaryngology","Otolaryngology",7
"2334","Otolaryngology","Otolaryngology",13
"2335","Otolaryngology","Otolaryngology",10
"2336","Otolaryngology","Otolaryngology",13
"2337","Otolaryngology","Otolaryngology",12
"2338","Otolaryngology","Otolaryngology",15
"2339","Otolaryngology","Otolaryngology",21
"2340","Otolaryngology","Otolaryngology",12
"2341","Otolaryngology","Otolaryngology",12
"2342","Otolaryngology","Otolaryngology",10
"2343","Otolaryngology","Otolaryngology",11
"2344","Otolaryngology","Otolaryngology",17
"2345","Otolaryngology","Otolaryngology",10
"2346","Otolaryngology","Otolaryngology",6
"2347","Otolaryngology","Otolaryngology",15
"2348","Otolaryngology","Otolaryngology",7
"2349","Otolaryngology","Otolaryngology",8
"2350","Otolaryngology","Otolaryngology",8
"2351","Otolaryngology","Otolaryngology",5
"2352","Otolaryngology","Otolaryngology",10
"2353","Otolaryngology","Otolaryngology",5
"2354","Otolaryngology","Otolaryngology",4
"2355","Otolaryngology","Otolaryngology",6
"2356","Otolaryngology","Otolaryngology",3
"2357","Otolaryngology","Otolaryngology",4
"2358","Otolaryngology","Otolaryngology",3
"2359","Otolaryngology","Otolaryngology",1
"2360","Otolaryngology","Otolaryngology",1
"2361","Otolaryngology","Otolaryngology",2
"2362","Otolaryngology","Otolaryngology",3
"2363","Otolaryngology","Otolaryngology",1
"2364","Otolaryngology","Otolaryngology",2
"2365","Otolaryngology","Otolaryngology",1
"2366","Z12 Chest Oncology DepartmentⅠ","Otolaryngology",1
"2367","Cardiology","Pain Department",1
"2368","Department of Rehabilitation Medicine","Pain Department",1
"2369","dermatology","Pain Department",1
"2370","dermatology","Pain Department",1
"2371","Pain Department","Pain Department",1
"2372","Pain Department","Pain Department",2
"2373","Pain Department","Pain Department",4
"2374","Pain Department","Pain Department",1
"2375","Pain Department","Pain Department",1
"2376","Pain Department","Pain Department",5
"2377","Pain Department","Pain Department",2
"2378","Pain Department","Pain Department",2
"2379","Pain Department","Pain Department",6
"2380","Pain Department","Pain Department",9
"2381","Pain Department","Pain Department",3
"2382","Pain Department","Pain Department",6
"2383","Pain Department","Pain Department",6
"2384","Pain Department","Pain Department",4
"2385","Pain Department","Pain Department",13
"2386","Pain Department","Pain Department",7
"2387","Pain Department","Pain Department",5
"2388","Pain Department","Pain Department",3
"2389","Pain Department","Pain Department",3
"2390","Pain Department","Pain Department",4
"2391","Pain Department","Pain Department",8
"2392","Pain Department","Pain Department",9
"2393","Pain Department","Pain Department",6
"2394","Pain Department","Pain Department",5
"2395","Pain Department","Pain Department",2
"2396","Pain Department","Pain Department",7
"2397","Pain Department","Pain Department",1
"2398","Pain Department","Pain Department",7
"2399","Pain Department","Pain Department",1
"2400","Pain Department","Pain Department",1
"2401","Pain Department","Pain Department",1
"2402","Pain Department","Pain Department",1
"2403","Cardiology","Pancreatic Surgery",1
"2404","Cardiology","Pancreatic Surgery",1
"2405","Comprehensive internal medicine","Pancreatic Surgery",1
"2406","Department of Critical Care Medicine","Pancreatic Surgery",1
"2407","Digestive Oncology Surgery","Pancreatic Surgery",1
"2408","Emergency Surgery","Pancreatic Surgery",1
"2409","Emergency Surgery","Pancreatic Surgery",1
"2410","Emergency Surgery","Pancreatic Surgery",1
"2411","Emergency Surgery","Pancreatic Surgery",1
"2412","Emergency Surgery","Pancreatic Surgery",1
"2413","Emergency Surgery","Pancreatic Surgery",1
"2414","Gastroenterology","Pancreatic Surgery",1
"2415","Gastroenterology","Pancreatic Surgery",1
"2416","Gastroenterology","Pancreatic Surgery",2
"2417","Gastroenterology","Pancreatic Surgery",1
"2418","Gastroenterology","Pancreatic Surgery",1
"2419","Gastroenterology","Pancreatic Surgery",1
"2420","Gastroenterology Surgery II","Pancreatic Surgery",1
"2421","Pain Department","Pancreatic Surgery",1
"2422","Pancreatic Surgery","Pancreatic Surgery",1
"2423","Pancreatic Surgery","Pancreatic Surgery",1
"2424","Pancreatic Surgery","Pancreatic Surgery",2
"2425","Pancreatic Surgery","Pancreatic Surgery",1
"2426","Pancreatic Surgery","Pancreatic Surgery",2
"2427","Pancreatic Surgery","Pancreatic Surgery",1
"2428","Pancreatic Surgery","Pancreatic Surgery",2
"2429","Pancreatic Surgery","Pancreatic Surgery",3
"2430","Pancreatic Surgery","Pancreatic Surgery",2
"2431","Pancreatic Surgery","Pancreatic Surgery",4
"2432","Pancreatic Surgery","Pancreatic Surgery",4
"2433","Pancreatic Surgery","Pancreatic Surgery",5
"2434","Pancreatic Surgery","Pancreatic Surgery",4
"2435","Pancreatic Surgery","Pancreatic Surgery",6
"2436","Pancreatic Surgery","Pancreatic Surgery",13
"2437","Pancreatic Surgery","Pancreatic Surgery",12
"2438","Pancreatic Surgery","Pancreatic Surgery",9
"2439","Pancreatic Surgery","Pancreatic Surgery",10
"2440","Pancreatic Surgery","Pancreatic Surgery",6
"2441","Pancreatic Surgery","Pancreatic Surgery",9
"2442","Pancreatic Surgery","Pancreatic Surgery",5
"2443","Pancreatic Surgery","Pancreatic Surgery",13
"2444","Pancreatic Surgery","Pancreatic Surgery",6
"2445","Pancreatic Surgery","Pancreatic Surgery",9
"2446","Pancreatic Surgery","Pancreatic Surgery",6
"2447","Pancreatic Surgery","Pancreatic Surgery",12
"2448","Pancreatic Surgery","Pancreatic Surgery",5
"2449","Pancreatic Surgery","Pancreatic Surgery",5
"2450","Pancreatic Surgery","Pancreatic Surgery",3
"2451","Pancreatic Surgery","Pancreatic Surgery",6
