"","admission.department","discharge.department","flow"
"3458","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",1
"3459","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",7
"3460","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",21
"3461","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",13
"3462","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",4
"3463","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",9
"3464","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",11
"3465","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",16
"3466","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",19
"3467","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",16
"3468","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",11
"3469","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",12
"3470","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",17
"3471","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",26
"3472","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",27
"3473","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",27
"3474","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",36
"3475","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",16
"3476","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",57
"3477","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",27
"3478","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",34
"3479","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",22
"3480","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",22
"3481","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",25
"3482","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",15
"3483","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",16
"3484","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",20
"3485","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",29
"3486","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",26
"3487","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",23
"3488","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",30
"3489","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",34
"3490","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",23
"3491","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",14
"3492","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",1
"3493","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",6
"3494","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",8
"3495","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",1
"3496","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",1
"3497","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",5
"3498","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",8
"3499","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",15
"3500","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",2
"3501","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",1
"3502","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",5
"3503","M3 Urology, Gynecology and Oncology Department II","M3 Urology, Gynecology and Oncology Department II",7
"3504","Urology","M3 Urology, Gynecology and Oncology Department II",1
"3505","Haematology","M4 Lymphoma Department",1
"3506","M5 Day Ward","M5 Day Ward",1
"3507","M5 Day Ward","M5 Day Ward",1
"3508","M5 Day Ward","M5 Day Ward",3
"3509","M5 Day Ward","M5 Day Ward",2
"3510","M5 Day Ward","M5 Day Ward",2
"3511","M5 Day Ward","M5 Day Ward",3
"3512","M5 Day Ward","M5 Day Ward",1
"3513","M5 Day Ward","M5 Day Ward",2
"3514","M5 Day Ward","M5 Day Ward",4
"3515","M5 Day Ward","M5 Day Ward",3
"3516","M5 Day Ward","M5 Day Ward",5
"3517","M5 Day Ward","M5 Day Ward",1
"3518","M5 Day Ward","M5 Day Ward",2
"3519","M5 Day Ward","M5 Day Ward",5
"3520","M5 Day Ward","M5 Day Ward",2
"3521","M5 Day Ward","M5 Day Ward",5
"3522","M5 Day Ward","M5 Day Ward",5
"3523","M5 Day Ward","M5 Day Ward",11
"3524","M5 Day Ward","M5 Day Ward",3
"3525","M5 Day Ward","M5 Day Ward",4
"3526","M5 Day Ward","M5 Day Ward",1
"3527","M5 Day Ward","M5 Day Ward",6
"3528","M5 Day Ward","M5 Day Ward",4
"3529","M5 Day Ward","M5 Day Ward",19
"3530","M5 Day Ward","M5 Day Ward",4
"3531","M5 Day Ward","M5 Day Ward",6
"3532","M5 Day Ward","M5 Day Ward",7
"3533","M5 Day Ward","M5 Day Ward",7
"3534","M5 Day Ward","M5 Day Ward",14
"3535","M5 Day Ward","M5 Day Ward",10
"3536","M5 Day Ward","M5 Day Ward",9
"3537","M5 Day Ward","M5 Day Ward",6
"3538","M5 Day Ward","M5 Day Ward",8
"3539","M5 Day Ward","M5 Day Ward",8
"3540","M5 Day Ward","M5 Day Ward",14
"3541","M5 Day Ward","M5 Day Ward",12
"3542","M5 Day Ward","M5 Day Ward",20
"3543","M5 Day Ward","M5 Day Ward",13
"3544","M5 Day Ward","M5 Day Ward",5
"3545","M5 Day Ward","M5 Day Ward",5
"3546","M5 Day Ward","M5 Day Ward",9
"3547","M5 Day Ward","M5 Day Ward",16
"3548","M5 Day Ward","M5 Day Ward",6
"3549","M5 Day Ward","M5 Day Ward",14
"3550","M5 Day Ward","M5 Day Ward",8
"3551","M5 Day Ward","M5 Day Ward",12
"3552","M5 Day Ward","M5 Day Ward",9
"3553","M5 Day Ward","M5 Day Ward",5
"3554","M5 Day Ward","M5 Day Ward",6
"3555","M5 Day Ward","M5 Day Ward",10
"3556","M5 Day Ward","M5 Day Ward",3
"3557","M5 Day Ward","M5 Day Ward",3
"3558","M5 Day Ward","M5 Day Ward",6
"3559","M5 Day Ward","M5 Day Ward",5
"3560","M5 Day Ward","M5 Day Ward",12
"3561","M5 Day Ward","M5 Day Ward",2
"3562","M5 Day Ward","M5 Day Ward",2
"3563","M5 Day Ward","M5 Day Ward",1
"3564","M5 Day Ward","M5 Day Ward",2
"3565","M5 Day Ward","M5 Day Ward",1
"3566","M5 Day Ward","M5 Day Ward",1
"3567","N3 children&#39;s blood","N3 children&#39;s blood",1
"3568","Laminar Flow Ward of Hematology","N7 Hematology",1
"3569","Cardiology","Nephrology",1
"3570","Cardiology","Nephrology",1
"3571","Department of Critical Care Medicine","Nephrology",1
"3572","Department of Critical Care Medicine","Nephrology",1
"3573","Endocrinology Department","Nephrology",1
"3574","Nephrology","Nephrology",1
"3575","Nephrology","Nephrology",5
"3576","Nephrology","Nephrology",1
"3577","Nephrology","Nephrology",2
"3578","Nephrology","Nephrology",1
"3579","Nephrology","Nephrology",5
"3580","Nephrology","Nephrology",2
"3581","Nephrology","Nephrology",3
"3582","Nephrology","Nephrology",1
"3583","Nephrology","Nephrology",2
"3584","Nephrology","Nephrology",3
"3585","Nephrology","Nephrology",1
"3586","Nephrology","Nephrology",7
"3587","Nephrology","Nephrology",1
"3588","Nephrology","Nephrology",2
"3589","Nephrology","Nephrology",1
"3590","Nephrology","Nephrology",1
"3591","Nephrology","Nephrology",1
"3592","Nephrology","Nephrology",1
"3593","Nephrology","Nephrology",1
"3594","Nephrology","Nephrology",4
"3595","Nephrology","Nephrology",2
"3596","Nephrology","Nephrology",13
"3597","Nephrology","Nephrology",10
"3598","Nephrology","Nephrology",6
"3599","Nephrology","Nephrology",11
"3600","Nephrology","Nephrology",11
"3601","Nephrology","Nephrology",7
"3602","Nephrology","Nephrology",10
"3603","Nephrology","Nephrology",16
"3604","Nephrology","Nephrology",13
"3605","Nephrology","Nephrology",11
"3606","Nephrology","Nephrology",6
"3607","Nephrology","Nephrology",21
"3608","Nephrology","Nephrology",15
"3609","Nephrology","Nephrology",13
"3610","Nephrology","Nephrology",16
"3611","Nephrology","Nephrology",26
"3612","Nephrology","Nephrology",11
"3613","Nephrology","Nephrology",15
"3614","Nephrology","Nephrology",8
"3615","Nephrology","Nephrology",9
"3616","Nephrology","Nephrology",13
"3617","Nephrology","Nephrology",6
"3618","Nephrology","Nephrology",9
"3619","Nephrology","Nephrology",8
"3620","Nephrology","Nephrology",5
"3621","Nephrology","Nephrology",5
"3622","Nephrology","Nephrology",7
"3623","Nephrology","Nephrology",3
"3624","Nephrology","Nephrology",4
"3625","Nephrology","Nephrology",6
"3626","Nephrology","Nephrology",5
"3627","Nephrology","Nephrology",4
"3628","Nephrology","Nephrology",4
"3629","Nephrology","Nephrology",4
"3630","Nephrology","Nephrology",2
"3631","Nephrology","Nephrology",2
"3632","Nephrology","Nephrology",2
"3633","Nephrology","Nephrology",2
"3634","Nephrology","Nephrology",1
"3635","Cardiology","Nephropathy Department",1
"3636","Cardiology","Nephropathy Department",1
"3637","Cardiology","Nephropathy Department",1
"3638","Cardiology","Nephropathy Department",1
"3639","Cardiology","Nephropathy Department",1
"3640","Cardiology","Nephropathy Department",1
"3641","Cardiology","Nephropathy Department",1
"3642","Department of Critical Care Medicine","Nephropathy Department",1
"3643","Department of Infectious Diseases","Nephropathy Department",1
"3644","Nephropathy Department","Nephropathy Department",2
"3645","Nephropathy Department","Nephropathy Department",2
"3646","Nephropathy Department","Nephropathy Department",1
"3647","Nephropathy Department","Nephropathy Department",3
"3648","Nephropathy Department","Nephropathy Department",1
"3649","Nephropathy Department","Nephropathy Department",1
"3650","Nephropathy Department","Nephropathy Department",3
"3651","Nephropathy Department","Nephropathy Department",2
"3652","Nephropathy Department","Nephropathy Department",4
"3653","Nephropathy Department","Nephropathy Department",1
"3654","Nephropathy Department","Nephropathy Department",4
"3655","Nephropathy Department","Nephropathy Department",8
"3656","Nephropathy Department","Nephropathy Department",2
"3657","Nephropathy Department","Nephropathy Department",12
"3658","Nephropathy Department","Nephropathy Department",4
"3659","Nephropathy Department","Nephropathy Department",1
"3660","Nephropathy Department","Nephropathy Department",1
"3661","Nephropathy Department","Nephropathy Department",10
"3662","Nephropathy Department","Nephropathy Department",9
"3663","Nephropathy Department","Nephropathy Department",6
"3664","Nephropathy Department","Nephropathy Department",3
"3665","Nephropathy Department","Nephropathy Department",1
"3666","Nephropathy Department","Nephropathy Department",2
"3667","Nephropathy Department","Nephropathy Department",3
"3668","Nephropathy Department","Nephropathy Department",11
"3669","Nephropathy Department","Nephropathy Department",3
"3670","Nephropathy Department","Nephropathy Department",14
"3671","Nephropathy Department","Nephropathy Department",10
"3672","Nephropathy Department","Nephropathy Department",15
"3673","Nephropathy Department","Nephropathy Department",15
"3674","Nephropathy Department","Nephropathy Department",17
"3675","Nephropathy Department","Nephropathy Department",17
"3676","Nephropathy Department","Nephropathy Department",20
"3677","Nephropathy Department","Nephropathy Department",14
"3678","Nephropathy Department","Nephropathy Department",21
"3679","Nephropathy Department","Nephropathy Department",15
"3680","Nephropathy Department","Nephropathy Department",19
"3681","Nephropathy Department","Nephropathy Department",14
"3682","Nephropathy Department","Nephropathy Department",15
"3683","Nephropathy Department","Nephropathy Department",25
"3684","Nephropathy Department","Nephropathy Department",17
"3685","Nephropathy Department","Nephropathy Department",25
"3686","Nephropathy Department","Nephropathy Department",17
"3687","Nephropathy Department","Nephropathy Department",33
"3688","Nephropathy Department","Nephropathy Department",23
"3689","Nephropathy Department","Nephropathy Department",30
"3690","Nephropathy Department","Nephropathy Department",27
"3691","Nephropathy Department","Nephropathy Department",25
"3692","Nephropathy Department","Nephropathy Department",41
"3693","Nephropathy Department","Nephropathy Department",26
"3694","Nephropathy Department","Nephropathy Department",26
"3695","Nephropathy Department","Nephropathy Department",18
"3696","Nephropathy Department","Nephropathy Department",19
"3697","Nephropathy Department","Nephropathy Department",13
"3698","Nephropathy Department","Nephropathy Department",17
"3699","Nephropathy Department","Nephropathy Department",12
"3700","Nephropathy Department","Nephropathy Department",15
"3701","Nephropathy Department","Nephropathy Department",22
"3702","Nephropathy Department","Nephropathy Department",16
"3703","Nephropathy Department","Nephropathy Department",12
"3704","Nephropathy Department","Nephropathy Department",6
"3705","Nephropathy Department","Nephropathy Department",11
"3706","Nephropathy Department","Nephropathy Department",16
"3707","Nephropathy Department","Nephropathy Department",13
"3708","Nephropathy Department","Nephropathy Department",11
"3709","Nephropathy Department","Nephropathy Department",11
"3710","Nephropathy Department","Nephropathy Department",5
"3711","Nephropathy Department","Nephropathy Department",8
"3712","Nephropathy Department","Nephropathy Department",5
"3713","Nephropathy Department","Nephropathy Department",1
"3714","Nephropathy Department","Nephropathy Department",2
"3715","Nephropathy Department","Nephropathy Department",1
"3716","Urology","Nephropathy Department",1
"3717","Anorectal Surgery","Neurology",1
"3718","Cardiac Large Vascular Surgery","Neurology",1
"3719","Cardiology","Neurology",1
"3720","Cardiology","Neurology",1
"3721","Cardiology","Neurology",2
"3722","Cardiology","Neurology",1
"3723","Cardiology","Neurology",1
"3724","Cardiology","Neurology",2
"3725","Cardiology","Neurology",1
"3726","Cardiology","Neurology",1
"3727","Cardiology","Neurology",2
"3728","Cardiology","Neurology",1
"3729","Cardiology","Neurology",1
"3730","Cardiology","Neurology",1
"3731","Cardiology","Neurology",1
"3732","Cardiology","Neurology",1
"3733","Cardiology","Neurology",3
"3734","Cardiology","Neurology",1
"3735","Cardiology","Neurology",1
"3736","Cardiology","Neurology",1
"3737","Cardiology","Neurology",2
"3738","Comprehensive internal medicine","Neurology",1
"3739","Comprehensive Medical Department","Neurology",1
"3740","Comprehensive Medical Department","Neurology",1
"3741","Dental department","Neurology",1
"3742","Department of Critical Care Medicine","Neurology",1
"3743","Department of Critical Care Medicine","Neurology",1
"3744","Department of Critical Care Medicine","Neurology",1
"3745","Department of Infectious Diseases","Neurology",1
"3746","Department of Rehabilitation Medicine","Neurology",1
"3747","Department of Traditional Chinese Medicine","Neurology",1
"3748","Endocrinology Department","Neurology",1
"3749","Endocrinology Department","Neurology",1
"3750","Gastroenterology Surgery","Neurology",1
"3751","Nephropathy Department","Neurology",1
"3752","Nephropathy Department","Neurology",1
"3753","Nephropathy Department","Neurology",1
